trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,log_fare,log_distance,sqrt_duration,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,gender_encoded,ride_frequency,ride_frequency_level,avg_ride_distance,avg_ride_fare,days_since_signup,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T01145,R0250,5.36,44.08,84.12,2/12/2024,0,-0.590409557,-0.648888827,0,Monday,February,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.444062026,1.850028377,6.639277069,0,Aadhya Iyer,34,Female,Jaipur,2/1/2021,163,31,4.63,0,9,Medium,8.368888889,125.2566667,2047,Zone_2,6371,0.91,58.4,Residential
T01146,R0271,5.62,40.07,81.25,4/3/2024,0,-0.623976571,-0.590459124,0,Wednesday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.40976339,1.89009537,6.330086887,0,Saanvi Iyer,22,Male,Bengaluru,10/7/2022,58,6,4.37,1,8,Medium,8.1275,116.0975,1434,Zone_3,12971,2.11,38,Business
T01147,R0252,9.77,89.81,121.46,5/6/2024,0,-0.153687507,0.34216884,0,Monday,May,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.807784446,2.376764491,9.476813811,0,Reyansh Gupta,38,Other,Ahmedabad,9/23/2020,392,47,4.83,2,16,High,6.275625,105.128125,2178,Zone_8,4516,1.93,31,Business
T01148,R0181,16.61,84.85,292.75,5/24/2023,0,1.849690104,1.879319507,0,Wednesday,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.682729065,2.868466923,9.211405973,0,Arjun Patel,32,Male,Hyderabad,1/9/2019,349,32,3.75,1,3,Low,9.89,154.6633333,2801,Zone_5,2590,1.31,43.9,Business
T01149,R0016,2.56,13.49,39.28,7/16/2024,0,-1.114850284,-1.278131791,0,Tuesday,July,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.695855068,1.269760545,3.672873534,0,Aarav Iyer,28,Female,Delhi,1/24/2022,356,51,3.06,0,5,Low,8.248,137.536,1690,Zone_10,2440,1.54,35.4,Industrial
T01150,R0164,13.09,116.53,281.31,4/7/2023,1,1.715889883,1.08827121,0,Friday,April,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.643005758,2.645465326,10.79490621,0,Aadhya Ghosh,37,Other,Ahmedabad,7/6/2022,249,23,4.02,2,12,High,8.356666667,146.5408333,1527,Zone_7,11070,0.64,45.2,Industrial
T01151,R0018,12.37,100.7,283.95,7/21/2024,1,1.746766857,0.926465877,0,Sunday,July,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.652313726,2.593013391,10.03493896,0,Aarav Reddy,49,Female,Delhi,1/9/2023,446,86,3.29,0,6,Medium,9.031666667,174.055,1340,Zone_7,11070,0.64,45.2,Industrial
T01152,R0083,6.9,45.91,114.37,1/12/2024,0,-0.236610896,-0.302805198,0,Friday,January,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.748144355,2.066862759,6.775691847,0,Kavya Patel,45,Female,Mumbai,12/31/2021,475,39,4.4,0,10,Medium,9.262,141.533,1714,Zone_3,12971,2.11,38,Business
T01153,R0226,11.38,88.26,165.7,8/15/2024,0,0.363735726,0.703983544,0,Thursday,August,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.11619579,2.516082267,9.394679345,0,Aarav Iyer,20,Other,Surat,7/30/2021,266,2,3.25,2,7,Medium,7.601428571,129.5257143,1868,Zone_3,12971,2.11,38,Business
T01154,R0183,6.58,47.62,54.52,5/12/2024,0,-0.936605933,-0.374718679,0,Sunday,May,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.016743316,2.0255132,6.9007246,0,Arjun Patel,43,Other,Jaipur,8/27/2022,406,66,3.79,2,8,Medium,7.2225,106.3925,1475,Zone_3,12971,2.11,38,Business
T01155,R0154,19.86,142.38,189.24,12/11/2023,0,0.639055411,2.609690804,0,Monday,December,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.248286433,3.03783345,11.93230908,0,Kavya Patel,18,Other,Kolkata,3/25/2019,466,79,4.68,2,13,High,10.66307692,158.4246154,2726,Zone_10,2440,1.54,35.4,Industrial
T01156,R0234,7.44,68.85,171.29,6/25/2024,1,0.429115379,-0.181451198,0,Tuesday,June,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.149179104,2.132982309,8.297590012,0,Saanvi Nair,32,Other,Pune,12/1/2022,183,31,3.98,2,9,Medium,7.051111111,126.5277778,1379,Zone_1,4921,2.43,30.9,Residential
T01157,R0231,8.4,75.64,141.77,7/17/2024,0,0.083854669,0.034289247,0,Wednesday,July,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.961234944,2.240709689,8.697125962,0,Ishaan Nair,19,Other,Mumbai,8/26/2019,328,22,4.81,2,7,Medium,8.47,104.5042857,2572,Zone_7,11070,0.64,45.2,Industrial
T01158,R0197,6.37,41.96,155.87,10/7/2023,1,0.24876578,-0.421911901,0,Saturday,October,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.055417437,1.997417706,6.477653896,0,Saanvi Das,29,Female,Bengaluru,10/8/2020,475,87,3.87,0,10,Medium,7.108,97.3,2163,Zone_8,4516,1.93,31,Business
T01159,R0212,0.47,4.04,4.82,6/10/2023,0,-1.517888362,-1.747816717,0,Saturday,June,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.761300262,0.385262401,2.009975124,0,Aadhya Iyer,36,Female,Ahmedabad,9/11/2023,73,12,3.22,0,7,Medium,8.368571429,161.2128571,1095,Zone_7,11070,0.64,45.2,Industrial
T01160,R0094,6.68,65.51,134.89,3/17/2023,1,0.003387403,-0.352245716,0,Friday,March,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.911845735,2.038619547,8.093824807,0,Diya Iyer,41,Other,Delhi,4/13/2023,480,62,4.87,2,6,Medium,7.953333333,124.9333333,1246,Zone_3,12971,2.11,38,Business
T01161,R0021,9.16,49.15,114.53,8/6/2024,0,-0.234739564,0.205083766,0,Tuesday,August,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.749530236,2.318458442,7.010706099,0,Diya Ghosh,37,Female,Pune,5/8/2019,380,17,3.91,0,4,Low,8.68,169.61,2682,Zone_3,12971,2.11,38,Business
T01162,R0013,15.5,122.4,248.96,2/5/2024,0,1.337529992,1.629869618,0,Monday,February,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.521300905,2.803360381,11.06345335,0,Ishaan Gupta,43,Female,Kolkata,4/1/2019,6,0,3.91,0,9,Medium,8.945555556,159.2044444,2719,Zone_4,4038,2.46,48.2,Business
T01163,R0052,10.46,55.26,108.33,4/13/2024,0,-0.30725367,0.497232284,0,Saturday,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.694370831,2.438862711,7.433707016,0,Reyansh Singh,23,Other,Hyderabad,3/9/2021,40,7,4.74,2,3,Low,10.19666667,171.5533333,2011,Zone_5,2590,1.31,43.9,Business
T01164,R0126,7.05,66.14,86.28,12/15/2023,0,-0.565146578,-0.269095753,0,Friday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.469121342,2.085672091,8.132650245,0,Diya Reddy,29,Female,Surat,9/25/2022,411,20,3.65,0,6,Medium,5.95,69.15333333,1446,Zone_9,11037,1.83,56.1,Mixed
T01165,R0032,8.3,67.39,175.63,12/15/2023,1,0.479875253,0.011816284,0,Friday,December,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.174057149,2.2300144,8.209141246,0,Kavya Reddy,18,Female,Mumbai,9/20/2023,213,24,4,0,7,Medium,9.455714286,196.97,1086,Zone_3,12971,2.11,38,Business
T01166,R0142,9.64,71.93,131.44,7/1/2023,0,-0.036963188,0.312953988,0,Saturday,July,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.886129713,2.364620484,8.481155582,0,Meera Nair,33,Female,Kolkata,3/4/2021,78,5,3.48,0,4,Low,6.78,104.875,2016,Zone_1,4921,2.43,30.9,Residential
T01167,R0130,6.11,44.64,64.43,1/6/2024,0,-0.820700322,-0.480341605,0,Saturday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.180980869,1.961502244,6.681317235,0,Diya Ghosh,27,Female,Pune,2/16/2019,316,62,3.62,0,8,Medium,6.3625,112.04125,2763,Zone_9,11037,1.83,56.1,Mixed
T01168,R0063,11.41,106.3,220.99,5/20/2024,0,1.010397808,0.710725432,0,Monday,May,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.402632336,2.518502599,10.31018914,0,Diya Iyer,34,Male,Surat,4/21/2023,329,33,4.83,1,6,Medium,11.25833333,207.4266667,1238,Zone_4,4038,2.46,48.2,Business
T01169,R0241,16.13,160.35,197.92,11/9/2023,0,0.740575159,1.771449285,0,Thursday,November,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.292902734,2.840831312,12.66293805,0,Kavya Gupta,34,Female,Chennai,1/13/2020,165,3,3.28,0,4,Low,11.43,190.5375,2432,Zone_5,2590,1.31,43.9,Business
T01170,R0285,6.18,37.37,85.02,3/17/2023,0,-0.579883316,-0.464610531,0,Friday,March,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.454579827,1.971299383,6.113100686,0,Diya Iyer,29,Female,Chennai,1/10/2019,244,16,4.97,0,9,Medium,6.987777778,122.82,2800,Zone_2,6371,0.91,58.4,Residential
T01171,R0239,14.04,139,244.43,2/23/2023,0,1.284547911,1.301764359,0,Thursday,February,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.503011774,2.710713319,11.78982612,0,Diya Iyer,36,Male,Mumbai,3/13/2020,268,10,3.36,1,2,Low,7.935,132.165,2372,Zone_6,14627,0.54,37.6,Mixed
T01172,R0066,12.38,74.37,101.96,4/14/2024,0,-0.381756066,0.928713173,0,Sunday,April,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.634340563,2.593761055,8.623804265,0,Arjun Patel,38,Female,Bengaluru,6/3/2022,167,28,4.72,0,4,Low,10.6175,144.035,1560,Zone_7,11070,0.64,45.2,Industrial
T01173,R0202,10.69,59.82,106.28,1/4/2023,0,-0.331230108,0.548920099,0,Wednesday,January,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.675442239,2.458733775,7.734339015,0,Aadhya Reddy,27,Male,Ahmedabad,10/28/2021,317,0,4.72,1,8,Medium,9.2125,113.6425,1778,Zone_2,6371,0.91,58.4,Residential
T01174,R0182,8.56,69.75,149.43,7/27/2024,0,0.173444677,0.070245988,0,Saturday,July,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.01349786,2.257587727,8.351646544,0,Meera Patel,43,Male,Jaipur,9/30/2020,8,0,4.4,1,5,Low,9.906,167.162,2171,Zone_1,4921,2.43,30.9,Residential
T01175,R0122,9.69,65.12,237.59,3/16/2024,1,1.204548478,0.324190469,0,Saturday,March,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.474746598,2.369308725,8.069696401,0,Ishaan Patel,27,Female,Kolkata,11/22/2022,324,17,4.98,0,2,Low,8.26,175.995,1388,Zone_10,2440,1.54,35.4,Industrial
T01176,R0250,6.91,41.03,166.82,5/2/2023,1,0.376835048,-0.300557901,0,Tuesday,May,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.122891976,2.068127782,6.405466415,0,Aadhya Iyer,34,Female,Jaipur,2/1/2021,163,31,4.63,0,9,Medium,8.368888889,125.2566667,2047,Zone_3,12971,2.11,38,Business
T01177,R0253,17.18,169.04,379.63,6/17/2023,1,3.232019486,2.007415396,0,Saturday,June,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.941827775,2.900322089,13.00153837,0,Ishaan Gupta,26,Male,Surat,8/19/2021,173,24,3.16,1,7,Medium,7.117142857,106.3728571,1848,Zone_6,14627,0.54,37.6,Mixed
T01178,R0131,4.41,41.48,64.51,5/7/2023,0,-0.819764656,-0.862381976,0,Sunday,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.182202803,1.688249093,6.440496875,0,Reyansh Ghosh,24,Male,Surat,10/22/2019,99,7,3.6,1,5,Low,5.394,87.046,2515,Zone_5,2590,1.31,43.9,Business
T01179,R0191,13.67,108.06,329.01,5/7/2023,1,2.273780665,1.218614396,0,Sunday,May,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.799122957,2.685804592,10.3951912,0,Meera Gupta,33,Other,Surat,8/14/2020,87,6,4.56,2,11,High,7.560909091,120.5927273,2218,Zone_4,4038,2.46,48.2,Business
T01180,R0044,15.75,82.66,363.04,1/4/2023,1,2.671789539,1.686052025,0,Wednesday,January,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.897263752,2.818398258,9.091754506,0,Arjun Gupta,36,Female,Hyderabad,8/1/2020,271,5,3.21,0,10,Medium,10.226,166.052,2231,Zone_3,12971,2.11,38,Business
T01181,R0252,6.38,61.03,138.42,3/3/2023,1,0.04467366,-0.419664605,0,Friday,March,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.93749096,1.998773639,7.812169993,0,Reyansh Gupta,38,Other,Ahmedabad,9/23/2020,392,47,4.83,2,16,High,6.275625,105.128125,2178,Zone_6,14627,0.54,37.6,Mixed
T01182,R0072,13.83,122.5,281.82,3/3/2023,1,1.721854753,1.254571136,0,Friday,March,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.644810653,2.696652156,11.06797181,0,Saanvi Das,25,Other,Jaipur,11/5/2023,62,10,4.07,2,5,Low,9.728,146.428,1040,Zone_8,4516,1.93,31,Business
T01183,R0115,8.72,69.04,110.42,8/7/2023,0,-0.282809399,0.106202728,0,Monday,August,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.713306845,2.274185618,8.309031231,0,Aarav Ghosh,40,Female,Bengaluru,3/1/2020,170,15,4.4,0,11,High,7.589090909,129.6336364,2384,Zone_7,11070,0.64,45.2,Industrial
T01184,R0230,8.31,54.59,85.45,1/2/2023,0,-0.574854112,0.01406358,0,Monday,January,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.459566212,2.231089091,7.388504585,0,Kavya Gupta,32,Male,Chennai,11/22/2022,183,23,3.65,1,8,Medium,7.3325,113.5275,1388,Zone_10,2440,1.54,35.4,Industrial
T01185,R0177,7.63,69.09,99.76,10/17/2023,0,-0.407486877,-0.138752568,0,Tuesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.612741451,2.155244505,8.312039461,0,Ishaan Reddy,34,Other,Bengaluru,2/15/2023,489,63,4.48,2,12,High,9.645,155.5633333,1303,Zone_9,11037,1.83,56.1,Mixed
T01186,R0191,0.07,0.37,3.27,10/27/2023,1,-1.556016747,-1.837708569,0,Friday,October,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.451613827,0.067658648,0.608276253,0,Meera Gupta,33,Other,Surat,8/14/2020,87,6,4.56,2,11,High,7.560909091,120.5927273,2218,Zone_5,2590,1.31,43.9,Business
T01187,R0200,10.74,71.5,180.04,2/22/2024,0,0.531453835,0.56015658,0,Thursday,February,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.198718001,2.463001814,8.455767263,0,Kavya Kumar,30,Other,Bengaluru,11/15/2021,443,87,3.6,2,4,Low,9.9925,122.3625,1760,Zone_1,4921,2.43,30.9,Residential
T01188,R0073,15.22,114.91,136.56,12/30/2023,0,0.022919428,1.566945322,0,Saturday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.924060186,2.786245049,10.7196082,0,Meera Das,41,Other,Ahmedabad,6/19/2021,490,30,3.01,2,9,Medium,8.734444444,141.7444444,1909,Zone_9,11037,1.83,56.1,Mixed
T01189,R0224,4.48,38.75,48.76,4/2/2023,0,-1.003973877,-0.846650902,0,Sunday,April,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.907211448,1.701105101,6.224949799,0,Ishaan Sharma,29,Female,Ahmedabad,8/4/2020,200,1,4.31,0,7,Medium,5.958571429,73.44857143,2228,Zone_10,2440,1.54,35.4,Industrial
T01190,R0244,12.24,85.58,237.42,7/16/2023,0,1.202560188,0.897251025,0,Sunday,July,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.474033824,2.583242551,9.250945898,0,Aadhya Iyer,24,Female,Kolkata,4/22/2019,27,1,3.13,0,4,Low,8.8275,162.0525,2698,Zone_8,4516,1.93,31,Business
T01191,R0084,7.57,43.46,141.47,8/4/2024,0,0.080345922,-0.152236346,0,Sunday,August,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.959131451,2.148267733,6.59241989,0,Kavya Sharma,38,Male,Jaipur,7/21/2019,366,6,4.67,1,8,Medium,9.3625,179.48,2608,Zone_6,14627,0.54,37.6,Mixed
T01192,R0108,2.54,20.77,23.83,3/2/2023,0,-1.295550757,-1.282626383,0,Thursday,March,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2120526,1.264126727,4.557411546,0,Reyansh Gupta,18,Male,Pune,5/31/2019,184,32,4.88,1,7,Medium,6.228571429,124.9842857,2659,Zone_1,4921,2.43,30.9,Residential
T01193,R0163,12.99,115.6,206.05,11/2/2023,0,0.835662205,1.065798247,0,Thursday,November,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.33296031,2.638342789,10.75174404,0,Kavya Gupta,33,Other,Ahmedabad,2/20/2020,302,21,3.56,2,3,Low,6.263333333,108.2266667,2394,Zone_4,4038,2.46,48.2,Business
T01194,R0189,16.43,110.61,370.62,1/22/2023,1,2.760443881,1.838868174,0,Sunday,January,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.917871827,2.85819286,10.51712889,0,Reyansh Gupta,29,Female,Delhi,9/16/2019,238,42,3.28,0,8,Medium,9.00375,185.0875,2551,Zone_10,2440,1.54,35.4,Industrial
T01195,R0221,4.03,31.97,76.46,2/28/2024,0,-0.679999565,-0.947779235,0,Wednesday,February,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.349761674,1.615419984,5.654201977,0,Diya Patel,21,Female,Delhi,1/13/2021,106,1,4.41,0,8,Medium,7.34125,114.16125,2066,Zone_9,11037,1.83,56.1,Mixed
T01196,R0290,9.08,79.35,184.31,6/10/2023,1,0.581395001,0.187105395,0,Saturday,June,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.222030098,2.310553263,8.907861696,0,Saanvi Kumar,34,Other,Chennai,5/6/2020,169,4,4.28,2,9,Medium,7.58,119.7411111,2318,Zone_10,2440,1.54,35.4,Industrial
T01197,R0252,0.8,5.53,18.9,4/16/2024,1,-1.353211167,-1.673655939,0,Tuesday,April,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.990719732,0.587786665,2.351595203,0,Reyansh Gupta,38,Other,Ahmedabad,9/23/2020,392,47,4.83,2,16,High,6.275625,105.128125,2178,Zone_6,14627,0.54,37.6,Mixed
T01198,R0208,7.79,60.7,119.71,4/8/2023,0,-0.174155198,-0.102795827,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.793390975,2.173614712,7.791020472,0,Aadhya Iyer,24,Other,Chennai,1/8/2020,356,53,4.75,2,6,Medium,8.236666667,100.355,2437,Zone_3,12971,2.11,38,Business
T01199,R0083,10.43,100.41,159.66,5/24/2024,0,0.293092951,0.490490395,0,Friday,May,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.079290331,2.436241478,10.02047903,0,Kavya Patel,45,Female,Mumbai,12/31/2021,475,39,4.4,0,10,Medium,9.262,141.533,1714,Zone_3,12971,2.11,38,Business
T01200,R0064,16.76,125.35,354.36,3/29/2024,1,2.570269791,1.913028952,0,Friday,March,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.87313136,2.876948738,11.19598142,0,Ishaan Nair,21,Female,Bengaluru,9/30/2023,214,2,4.21,0,5,Low,11.312,218.438,1076,Zone_1,4921,2.43,30.9,Residential
T01201,R0187,15.79,83.24,239.29,6/26/2024,0,1.224431378,1.695041211,0,Wednesday,June,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.481846527,2.820783471,9.123595782,0,Saanvi Reddy,27,Other,Surat,8/5/2022,357,38,4.71,2,7,Medium,10.79714286,194.7628571,1497,Zone_4,4038,2.46,48.2,Business
T01202,R0203,16.21,127.57,294.23,7/27/2023,0,1.866999923,1.789427655,0,Thursday,July,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.687754714,2.84549061,11.29468902,0,Kavya Gupta,49,Female,Bengaluru,7/25/2023,152,9,3.6,0,5,Low,7.756,139.73,1143,Zone_7,11070,0.64,45.2,Industrial
T01203,R0008,5.36,39.28,112.46,11/18/2023,1,-0.258949919,-0.648888827,0,Saturday,November,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.731450352,1.850028377,6.267375846,0,Ishaan Ghosh,28,Female,Jaipur,10/1/2022,215,23,4.02,0,8,Medium,6.03125,111.65875,1440,Zone_5,2590,1.31,43.9,Business
T01204,R0300,6.77,37.69,106.62,6/26/2023,0,-0.327253528,-0.33202005,0,Monday,June,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.678606504,2.050270164,6.139218191,0,Saanvi Iyer,38,Female,Kolkata,7/8/2023,291,7,3.67,0,6,Medium,9.146666667,166.1283333,1160,Zone_4,4038,2.46,48.2,Business
T01205,R0068,0.32,2.47,7.58,3/22/2024,1,-1.485607889,-1.781526161,0,Friday,March,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.149433913,0.277631737,1.571623365,0,Meera Singh,30,Female,Ahmedabad,8/31/2022,456,70,4.97,0,9,Medium,7.977777778,122.2922222,1471,Zone_4,4038,2.46,48.2,Business
T01206,R0121,4.42,24.44,107.66,6/21/2023,1,-0.315089872,-0.860134679,0,Wednesday,June,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.688223741,1.690095815,4.943682838,0,Diya Iyer,29,Male,Pune,7/13/2023,378,10,4.17,1,11,High,7.996363636,133.1254545,1155,Zone_2,6371,0.91,58.4,Residential
T01207,R0003,0.74,6.07,12.1,2/8/2024,0,-1.432742767,-1.687139717,0,Thursday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.57261223,0.553885113,2.463736999,0,Kavya Reddy,34,Male,Pune,5/4/2023,45,9,3.76,1,10,Medium,6.768,97.171,1225,Zone_9,11037,1.83,56.1,Mixed
T01208,R0141,9.83,88.25,225.18,6/22/2024,1,1.059403308,0.355652617,0,Saturday,June,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.421331142,2.382320061,9.394147114,0,Arjun Das,25,Other,Jaipur,7/8/2019,53,0,4.29,2,4,Low,7.58,135.675,2621,Zone_5,2590,1.31,43.9,Business
T01209,R0068,4.52,42.25,53.93,8/23/2023,0,-0.943506469,-0.837661716,0,Wednesday,August,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.006059647,1.70837786,6.5,0,Meera Singh,30,Female,Ahmedabad,8/31/2022,456,70,4.97,0,9,Medium,7.977777778,122.2922222,1471,Zone_3,12971,2.11,38,Business
T01210,R0062,2.49,21.64,21.47,4/3/2023,0,-1.323152901,-1.293862865,0,Monday,April,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.112181086,1.249901736,4.65188134,0,Kavya Sharma,38,Male,Jaipur,5/13/2019,57,3,3.58,1,7,Medium,9.435714286,127.0728571,2677,Zone_1,4921,2.43,30.9,Residential
T01211,R0005,6.22,54.48,66.31,6/9/2023,0,-0.798712174,-0.455621346,0,Friday,June,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.209308814,1.976854953,7.381056835,0,Diya Reddy,27,Male,Ahmedabad,5/31/2021,294,30,3.53,1,7,Medium,7.322857143,132.35,1928,Zone_6,14627,0.54,37.6,Mixed
T01212,R0017,2.08,14.88,22.66,5/4/2024,0,-1.309234871,-1.386002013,0,Saturday,May,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.163785859,1.124929597,3.857460304,0,Meera Das,49,Female,Mumbai,3/18/2023,288,21,3.83,0,7,Medium,7.997142857,116.0442857,1272,Zone_6,14627,0.54,37.6,Mixed
T01213,R0220,9.55,61.65,221.14,2/16/2023,1,1.012152181,0.292728321,0,Thursday,February,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.403307814,2.35612586,7.851751397,0,Meera Ghosh,32,Female,Kolkata,4/18/2023,491,63,3.78,0,5,Low,11.16,223.066,1241,Zone_8,4516,1.93,31,Business
T01214,R0248,9.42,88.49,118.68,1/31/2023,0,-0.186201896,0.263513469,0,Tuesday,January,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.784821514,2.343727036,9.406912352,0,Vivaan Ghosh,18,Female,Chennai,10/24/2021,104,12,3.65,0,7,Medium,8.245714286,134.2371429,1782,Zone_4,4038,2.46,48.2,Business
T01215,R0036,6.42,40.94,79.36,6/19/2024,0,-0.646081677,-0.41067542,0,Wednesday,June,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.38651654,2.004179057,6.398437309,0,Aadhya Das,30,Female,Surat,3/16/2022,177,15,4.9,0,7,Medium,9.31,148.7885714,1639,Zone_2,6371,0.91,58.4,Residential
T01216,R0008,4.35,35.92,48.26,3/27/2024,0,-1.009821789,-0.875865754,0,Wednesday,March,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.897112393,1.677096561,5.993329626,0,Ishaan Ghosh,28,Female,Jaipur,10/1/2022,215,23,4.02,0,8,Medium,6.03125,111.65875,1440,Zone_3,12971,2.11,38,Business
T01217,R0209,1.3,10.52,18.44,9/3/2023,0,-1.358591246,-1.561291124,0,Sunday,September,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.967332799,0.832909123,3.243454948,0,Vivaan Sharma,31,Other,Surat,6/11/2020,109,20,3.77,2,8,Medium,7.315,91.88625,2282,Zone_6,14627,0.54,37.6,Mixed
T01218,R0041,10.78,64.53,176.5,10/11/2023,0,0.49005062,0.569145766,0,Wednesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.178970609,2.466403178,8.033056703,0,Aarav Nair,25,Other,Pune,4/11/2020,353,8,4.74,2,5,Low,8.428,140.432,2343,Zone_9,11037,1.83,56.1,Mixed
T01219,R0029,9.14,57.74,221.85,7/21/2023,1,1.020456216,0.200589173,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.406498899,2.316487998,7.598684097,0,Kavya Iyer,30,Male,Surat,7/24/2022,4,0,3.69,1,6,Medium,9.961666667,189.6283333,1509,Zone_8,4516,1.93,31,Business
T01220,R0266,10.32,62.7,216.5,10/15/2023,1,0.95788356,0.465770136,0,Sunday,October,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.382198851,2.426571073,7.918333158,0,Diya Reddy,29,Other,Chennai,9/25/2020,98,13,3.9,2,9,Medium,8.107777778,138.6055556,2176,Zone_7,11070,0.64,45.2,Industrial
T01221,R0113,6.47,39.72,128.88,3/15/2024,0,-0.066904496,-0.399438938,0,Friday,March,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.866610947,2.010894999,6.302380503,0,Aadhya Singh,26,Other,Chennai,3/9/2019,423,26,4.61,2,8,Medium,6.8775,137.03625,2742,Zone_4,4038,2.46,48.2,Business
T01222,R0207,6.91,61.92,85.4,10/8/2023,0,-0.575438903,-0.300557901,0,Sunday,October,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.458987676,2.068127782,7.868926229,0,Ishaan Iyer,31,Male,Mumbai,12/6/2023,47,3,3.93,1,8,Medium,7.93375,153.9325,1009,Zone_7,11070,0.64,45.2,Industrial
