name,age,city,salary
Veer Agarwal,51.0,Delhi,32026.0
Anjali Magar,62.0,Delhi,
Harini Dhar,,Delhi,53847.0
Chandresh Bava,24.0,Delhi,
,52.0,,54570.0
Gavin Zachariah,41.0,,
Shaurya Purohit,62.0,,
Hemal Virk,27.0,,40479.0
Omaja Soman,40.0,,
Jacob Lalla,,Mumbai,39942.0
Ekantika Ramaswamy,27.0,,51803.0
Gavin Deol,22.0,,
Ishanvi Chacko,45.0,,
Megha D’Alia,23.0,Delhi,28185.0
Chavvi Mital,18.0,Mumbai,
,65.0,,
,50.0,Delhi,
Chaitaly Hari,60.0,,41475.0
Yashica Manne,22.0,,
Yash Lanka,37.0,,73301.0
Aadi Bava,18.0,Mumbai,
Eesha Pandit,50.0,Mumbai,65607.0
Samuel Dayal,34.0,Delhi,
Laksh Sane,63.0,Delhi,
Eiravati Palan,42.0,,64492.0
Michael Gokhale,45.0,Delhi,55861.0
Warjas Rai,52.0,,
Chanakya Patla,55.0,Delhi,
Hemang Sama,64.0,Mumbai,
Fitan Hayer,42.0,,
Jeremiah Dube,61.0,Delhi,53961.0
Ridhi Sami,49.0,Mumbai,
Vidhi Varughese,24.0,,
Samesh Samra,46.0,Mumbai,
Sathvik Iyengar,35.0,,
Inaya Dube,,Delhi,
Darika Mistry,22.0,Delhi,
Chaitaly Manne,25.0,Delhi,50802.0
Orinder Chandran,69.0,Mumbai,
Ansh Oak,31.0,Mumbai,94008.0
,25.0,Delhi,
Udarsh Dora,21.0,Mumbai,
Oni Som,46.0,,76849.0
Jyoti Bedi,24.0,Delhi,
Sarthak Nayak,36.0,,36840.0
,47.0,,43561.0
Jagdish Thaker,50.0,Delhi,99364.0
Udyati Sen,,Delhi,90828.0
Umang Master,39.0,,77335.0
Anita Dugar,51.0,Mumbai,
Harshil Khanna,44.0,,
Hitesh Thakkar,33.0,Mumbai,
Wakeeta Ghosh,30.0,,
Teerth Rastogi,51.0,Mumbai,
Charles Gokhale,21.0,Mumbai,
Amol Chahal,26.0,,40219.0
,43.0,Mumbai,
Garima Zachariah,53.0,,
,55.0,,42034.0
Utkarsh Mukhopadhyay,22.0,,99994.0
Baljiwan Dalal,45.0,,26428.0
Sneha Parmar,70.0,Delhi,
Lipika Dewan,20.0,,
Balendra Swaminathan,22.0,Mumbai,86454.0
Kiaan Ramachandran,48.0,,
Hemani Saxena,62.0,Mumbai,
Irya Peri,25.0,Mumbai,81989.0
Aarini Issac,69.0,Mumbai,45575.0
Nimrat Shenoy,22.0,Delhi,
Daniel Dasgupta,24.0,Delhi,79656.0
Hemangini Mital,62.0,,
Sathvik Nagar,,Mumbai,
Panini Nair,48.0,Delhi,65197.0
Atharv Behl,43.0,,38950.0
,,Delhi,56562.0
Chameli Sarkar,26.0,Mumbai,
Ekbal Kar,52.0,,88109.0
Zaitra Cherian,50.0,,93244.0
Shravya Muni,42.0,Delhi,61883.0
Lopa Shroff,28.0,Mumbai,
Hema Das,21.0,Mumbai,37977.0
Rishi Halder,40.0,Mumbai,
Brijesh Menon,52.0,Delhi,
Aradhana Bal,49.0,,
Upasna Bala,52.0,Delhi,
Dayamai Dugar,29.0,Delhi,
Oviya Prashad,65.0,Delhi,
Sara Joshi,61.0,Delhi,35791.0
Jatin Sankar,61.0,Delhi,66069.0
Ekta Pingle,28.0,,
Lakshit Kala,39.0,,
,34.0,,
Anthony Badal,49.0,Mumbai,95116.0
Charvi Luthra,,Delhi,
Warhi Om,41.0,Mumbai,
Amaira Dhar,48.0,Delhi,31045.0
Nitara Korpal,27.0,,
Aadi Sarin,45.0,Mumbai,99595.0
Sanaya Gola,39.0,Delhi,
Maya Borde,70.0,Mumbai,68420.0
Sarthak Som,32.0,,
Zehaan Dani,64.0,Mumbai,
Brinda Mane,25.0,,98531.0
Abha Karnik,69.0,,61325.0
Finn Barad,47.0,,
Dayita Dara,29.0,,
,66.0,Delhi,
Tanveer Sarin,,,
Wakeeta Bhakta,61.0,Delhi,62817.0
Mitesh Palla,46.0,,
Lila Borde,61.0,,
Yauvani Rajagopal,20.0,Delhi,
Adya Srivastava,48.0,Mumbai,33146.0
Riya Vig,,Mumbai,63142.0
,67.0,Delhi,97894.0
Jason Pandya,41.0,Delhi,21113.0
Deepa Rattan,39.0,Delhi,
Abhiram Palla,49.0,Delhi,
Geetika Chad,59.0,Mumbai,
Vasatika Bhagat,50.0,Delhi,30147.0
Fariq Iyer,36.0,Mumbai,
Ishita Agarwal,43.0,Delhi,92406.0
Daksh Wadhwa,56.0,Mumbai,51121.0
Anamika Batta,51.0,Delhi,
Hema Bhardwaj,28.0,,
Faraj Loyal,,Delhi,
Kavya Shanker,45.0,,40774.0
Sara De,68.0,Mumbai,
Daksh Rana,60.0,Mumbai,
Jagat Sodhi,26.0,Delhi,
Oviya Atwal,55.0,Delhi,82598.0
Andrew Sama,63.0,Delhi,42515.0
Atharv Narain,67.0,Delhi,
Jason Raghavan,48.0,,60624.0
Adya Chaudhuri,,Delhi,40471.0
Bahadurjit Virk,64.0,,93285.0
Chandani Narain,54.0,,33338.0
Yash Rama,50.0,,
Urvashi Sane,35.0,,
,,Mumbai,
Dipta Sawhney,57.0,,
Harshil Thakkar,59.0,Delhi,47471.0
Lipika Hayre,66.0,,
Chaaya Thakkar,21.0,Mumbai,65150.0
Diya Dave,64.0,Delhi,66614.0
Kavya Karan,39.0,,
Hritik Kunda,41.0,Delhi,31251.0
,20.0,Delhi,
Matthew Bali,65.0,Mumbai,23401.0
Kashvi Oak,66.0,,56638.0
,30.0,Delhi,77131.0
Vidhi Jha,45.0,,
Jacob Agate,,,
Jagrati Krishnamurthy,45.0,,
Indrajit Srinivasan,24.0,Mumbai,
Chanchal Walia,39.0,Delhi,89804.0
Falan Chaudhary,43.0,Delhi,
Nidhi Tailor,57.0,,91535.0
Gunbir Chakraborty,69.0,Mumbai,
Sai Thaman,57.0,Delhi,
Teerth Sheth,69.0,Delhi,71156.0
Mekhala Mahajan,34.0,Mumbai,68588.0
,44.0,Delhi,28556.0
Thomas Bobal,20.0,,
Akshay Gole,18.0,,88471.0
Faras Narang,25.0,,
Arunima Bandi,60.0,Delhi,
Naksh Purohit,50.0,,
,57.0,,91222.0
Nathaniel Panchal,62.0,Delhi,
Urvashi Saha,,Mumbai,
Ishaan Prakash,,Delhi,
Nakul Goel,22.0,,
,45.0,Mumbai,75186.0
Chaitanya Badal,66.0,Delhi,
Urvi Randhawa,30.0,Delhi,
Rajata Lanka,24.0,Mumbai,21460.0
Rachit Goda,48.0,Delhi,88323.0
Jagvi Suresh,,Mumbai,
Vedhika Ben,19.0,Delhi,75759.0
,32.0,,
Mitesh Ratta,55.0,Delhi,31236.0
Wyatt Tripathi,61.0,Delhi,
,62.0,Delhi,49447.0
,50.0,Mumbai,31384.0
Theodore Rao,58.0,Mumbai,
Megha Trivedi,20.0,,
Ira Patel,30.0,Mumbai,64181.0
Siya Toor,18.0,Delhi,84638.0
Caleb Hayre,55.0,Delhi,
Turvi Chanda,58.0,Delhi,
Mugdha Choudhury,70.0,Delhi,
Gunbir Tandon,22.0,Delhi,
Balhaar Ahluwalia,55.0,Mumbai,
Anay Chander,39.0,,37222.0
Krisha Sawhney,,,
Harish Kumer,59.0,Delhi,
Madhavi Krishnamurthy,42.0,,
Jacob Manne,20.0,Mumbai,36207.0
Aashi Krish,46.0,Mumbai,80849.0
Ishita Dutta,20.0,Mumbai,
Sachi Sahni,51.0,Delhi,
Gayathri Raval,50.0,,
Owen Wali,34.0,Delhi,75397.0
Falan Palla,48.0,,75543.0
Maya Kalla,36.0,Delhi,
Balveer Choudhry,34.0,Mumbai,
Anvi Balan,51.0,,
Chameli Ramanathan,24.0,,71764.0
Fitan Shroff,58.0,Delhi,
Jagrati Sood,68.0,Delhi,34634.0
Caleb Basak,25.0,,
George Pradhan,31.0,Mumbai,93526.0
Sachi Deshmukh,28.0,Delhi,63223.0
Jason Pradhan,30.0,,
Kai Zachariah,19.0,,98097.0
Bishakha Bala,63.0,,41605.0
Luke Malhotra,37.0,Mumbai,
Qushi Rana,60.0,Mumbai,
Pallavi Master,62.0,,
Samesh Wadhwa,35.0,,
Jagdish Deo,25.0,Delhi,74425.0
Samesh Choudhary,,Mumbai,
Nikita Soman,45.0,Delhi,
Gabriel Pillay,62.0,Mumbai,31675.0
Sudiksha Baral,44.0,,
Upasna Bawa,54.0,Delhi,40096.0
Omya Shan,67.0,,25385.0
Chanakya Dora,40.0,Delhi,58105.0
Aadhya Shenoy,60.0,Mumbai,50427.0
Vasatika Anand,38.0,,
Falak Taneja,21.0,Mumbai,72229.0
Kashvi Arora,57.0,Delhi,26963.0
Peter Ramesh,63.0,Mumbai,74533.0
Damyanti Borra,59.0,Mumbai,92828.0
Tarak Singh,36.0,Mumbai,
Nachiket Mohanty,61.0,Delhi,
Janya Mannan,48.0,,61848.0
Arin Kakar,52.0,Delhi,
Falguni Kibe,61.0,Delhi,23021.0
,36.0,,
Onveer Karan,24.0,Mumbai,
Indali Bawa,50.0,Mumbai,83655.0
Nidra Merchant,18.0,Mumbai,
,70.0,Mumbai,44599.0
Wahab Luthra,18.0,Mumbai,
Hredhaan Shetty,46.0,,88373.0
Yochana Sanghvi,59.0,Delhi,
Bhavna Ganguly,70.0,Delhi,
Anjali Pant,20.0,Mumbai,53997.0
Daksh Sastry,43.0,Mumbai,88083.0
Hema Nadkarni,61.0,,
Bakhshi Gour,65.0,,32264.0
Upkaar Dewan,68.0,Mumbai,
Manthan Kamdar,41.0,Delhi,
Abhiram Raju,54.0,,
Siddharth Saha,26.0,Mumbai,69852.0
Zayyan Sarma,30.0,Mumbai,
Chanakya Kalla,45.0,Mumbai,
Ronith Bala,33.0,Mumbai,
Nitara Vyas,35.0,Mumbai,78330.0
Bina Seth,46.0,Delhi,
Frederick Bandi,,Mumbai,
Yamini Chandra,37.0,Delhi,
Eiravati Ramachandran,57.0,Mumbai,62375.0
Charan Devan,32.0,Delhi,39782.0
Diya Bhavsar,20.0,,
Naveen Rastogi,41.0,Mumbai,
Krish Edwin,54.0,,99389.0
Advik Kara,62.0,,94772.0
Indali Narula,21.0,,46214.0
Warhi Dalal,31.0,Delhi,
Zaitra Dave,44.0,Mumbai,90045.0
Libni Bahri,56.0,,
Qabil Doctor,43.0,Delhi,
Jai Jani,25.0,Mumbai,
Harish Krishna,60.0,,
Jason Boase,45.0,Mumbai,
,,Mumbai,
Lakshit Setty,51.0,Mumbai,
Hema Modi,18.0,,22985.0
,53.0,,
,48.0,Delhi,36599.0
Ansh Chakraborty,50.0,,69866.0
Azaan Pandit,47.0,Delhi,
Riya Mangat,23.0,Delhi,61739.0
Jonathan Sarin,,Mumbai,
,18.0,Delhi,
Champak Kala,40.0,Mumbai,
Hemani Shankar,,,52885.0
Dhruv Patla,,Mumbai,
Zehaan Anne,57.0,Delhi,
Anay Soni,46.0,Delhi,84654.0
Benjamin Sura,62.0,,
Anirudh Prakash,52.0,Mumbai,24200.0
Lajita Dar,40.0,Delhi,51895.0
Alexander Luthra,,Delhi,67114.0
Rajeshri Uppal,38.0,,39936.0
Hamsini Banik,35.0,,
Lakshit Bhalla,61.0,Mumbai,
Jai Varkey,24.0,,
Gaurang Sastry,37.0,Delhi,
,36.0,,51156.0
Ojas Aggarwal,31.0,Mumbai,
Amaira Kale,58.0,,84298.0
Rachita Bhatia,29.0,Delhi,
Akshay Sridhar,65.0,Mumbai,
Yatin Chahal,44.0,,72824.0
Krisha Mane,,Mumbai,
,49.0,Delhi,
,49.0,,31994.0
Janya Roy,46.0,Mumbai,83186.0
Rohan Singh,61.0,Mumbai,43188.0
Bachittar Chaudhary,55.0,Mumbai,97352.0
Dhriti Butala,26.0,,89963.0
Osha Kata,39.0,Delhi,54973.0
Irya D’Alia,38.0,,74258.0
Ria Handa,41.0,,
Baghyawati Chatterjee,49.0,,83170.0
,36.0,Mumbai,20367.0
Omaja Choudhury,53.0,Delhi,
Yatin Yogi,,Delhi,
Jai Pant,42.0,Delhi,
,,Delhi,
Reyansh Magar,51.0,,60531.0
Christopher Modi,32.0,Mumbai,
Mohini Biswas,42.0,,
Ethan Khanna,30.0,Delhi,97503.0
Forum Ahuja,51.0,Mumbai,
,,Mumbai,65569.0
Turvi Garg,58.0,Delhi,
Zilmil Bahl,65.0,Mumbai,63713.0
Triya Chadha,,,49332.0
Eshana Sant,24.0,,37862.0
Daniel Dhawan,45.0,,63421.0
Aashi Thakkar,53.0,Mumbai,
,68.0,Delhi,47720.0
Adweta Barad,53.0,Delhi,
Tanmayi Taneja,63.0,Mumbai,
Kashvi Khosla,26.0,,57338.0
Amaira Bhatia,,Delhi,79725.0
Gabriel Nazareth,60.0,Delhi,88503.0
Ekiya Agate,41.0,Delhi,
Maanav Mander,32.0,Delhi,
Fariq Ram,61.0,Mumbai,
Ojas Hegde,,Delhi,
Luke Parmer,21.0,Mumbai,83351.0
Praneel Thaman,21.0,,63202.0
Dev Shere,43.0,Delhi,34087.0
Benjamin Rajagopalan,67.0,,70109.0
Imaran Munshi,24.0,,
Frado Raja,19.0,Mumbai,
Aditya Bera,47.0,Mumbai,74652.0
Aashi Atwal,55.0,,
Urishilla Sabharwal,55.0,Mumbai,24560.0
Guneet Chaudhari,53.0,,46146.0
Aayush Bawa,43.0,Mumbai,
Abhimanyu Grover,39.0,Mumbai,
Saanvi Chandra,,Delhi,44401.0
Darpan Setty,66.0,,51839.0
Mugdha Raman,20.0,,37406.0
Saanvi Bera,36.0,Mumbai,83664.0
Sathvik Oommen,,Delhi,35054.0
Anthony Goda,36.0,Mumbai,74601.0
Timothy Thakkar,19.0,Delhi,26992.0
Upadhriti Borde,49.0,Delhi,25155.0
Rajata Rattan,69.0,,
Priya Nagar,42.0,,45569.0
Garima Gola,29.0,Delhi,
Kai Saha,66.0,,52361.0
Vanya Parikh,59.0,Mumbai,
Brinda Dugar,38.0,Mumbai,93838.0
Upma Subramaniam,64.0,Mumbai,28580.0
Neha Sastry,69.0,Mumbai,21159.0
Unnati Walla,,Delhi,51288.0
Mahika Palan,58.0,Delhi,
Neel Bedi,18.0,Mumbai,
Harshil Lad,,Mumbai,27839.0
Ekani Handa,,,
Gaurav Saini,65.0,Delhi,
Jatin Minhas,64.0,Delhi,35051.0
Tamanna Kaul,33.0,Delhi,36684.0
Inaya Zacharia,35.0,Mumbai,71618.0
Varsha Dhingra,50.0,Delhi,50518.0
Yoshita Krishnamurthy,21.0,,43755.0
Bimala Mohanty,50.0,Delhi,
Manan Dar,68.0,Delhi,78182.0
Bhavani Tripathi,52.0,,
Hamsini Chowdhury,34.0,Mumbai,
Damyanti Bajaj,64.0,Mumbai,59714.0
Omisha Sangha,69.0,,
Vaishnavi Deo,39.0,,
Hemangini Palla,57.0,Mumbai,
Qabil Kurian,42.0,,67658.0
Anthony Subramanian,54.0,Mumbai,
Upasna Reddy,,,99409.0
Pranav Dayal,54.0,Mumbai,93146.0
Vrishti Dar,19.0,,92121.0
Rachana Dhaliwal,68.0,Mumbai,78788.0
Jagdish Pandya,65.0,Mumbai,
,20.0,Mumbai,47371.0
Inaya Mohan,23.0,,
Ekaja Chacko,54.0,Delhi,
Aarini Sami,49.0,,
Libni Sodhi,42.0,,46614.0
Tanay Divan,21.0,,
Theodore Kapur,24.0,Delhi,
Madhav Nath,52.0,,
Ronith Tailor,34.0,,86278.0
Sudiksha Goswami,,Delhi,97373.0
Gavin Balan,46.0,Delhi,
Gayathri Seth,48.0,Delhi,58588.0
Jack Sabharwal,37.0,,
Vedant Pau,53.0,,37851.0
Jatin Walia,,Delhi,
,48.0,,61248.0
Ekapad Saran,28.0,,52086.0
Devika Pal,65.0,,
Ansh Gokhale,47.0,Mumbai,91706.0
Lipika Bhatia,69.0,,43117.0
Balveer Konda,41.0,,
Aryan Hayre,53.0,Mumbai,
Lila Doctor,,,
Utkarsh Chakrabarti,39.0,,
Kalpit Kaul,35.0,Mumbai,
Noah Ahluwalia,69.0,,
Vrinda Balay,62.0,,
Andrew Gera,,Delhi,51247.0
,55.0,,
Meghana Kala,,,
Abhiram Mangal,32.0,Delhi,86892.0
Girish Lanka,,Delhi,95679.0
Tanvi Konda,21.0,Delhi,
Pushti Bali,39.0,,49572.0
Upma Dora,38.0,,
Ishwar Patla,28.0,,
Nakul Puri,30.0,Delhi,74383.0
Balvan Varughese,38.0,Mumbai,
Advaith Divan,31.0,Delhi,
Anya Seth,29.0,Mumbai,
Lakshmi Gara,24.0,,
Ojas Sangha,63.0,Mumbai,29699.0
Jason Mallick,31.0,Delhi,21104.0
Keya Date,56.0,,87447.0
Omisha Gupta,56.0,Mumbai,33148.0
Daksha Agarwal,18.0,Mumbai,
Jeremiah Vyas,28.0,,40444.0
Udant Badami,69.0,,
Ikshita Nayak,40.0,Mumbai,
Ati Tella,44.0,,41239.0
Urvashi Mall,32.0,Delhi,
Aarnav Prabhu,24.0,,
Charita Prabhakar,63.0,,38785.0
,25.0,Delhi,21316.0
Wahab Babu,63.0,Mumbai,
Indira Rajan,54.0,Delhi,
Tripti Srivastava,34.0,Delhi,
Finn Narayanan,38.0,,
Ishaan Kapoor,,Mumbai,32619.0
Yug Prashad,29.0,Mumbai,
,29.0,,42671.0
Zayyan Sarna,30.0,Mumbai,
Varenya Lala,66.0,Mumbai,
Jack Setty,18.0,Delhi,68535.0
Bakhshi Panchal,42.0,Delhi,84306.0
Chanakya Tailor,57.0,Delhi,83527.0
Ryan Sethi,37.0,,
Mason Bumb,37.0,,
Ekiya Sood,33.0,Mumbai,
Anay Barad,,Delhi,
Aahana Murthy,47.0,Mumbai,
Saksham Bansal,64.0,Delhi,
Xalak Dubey,70.0,Mumbai,
,26.0,Mumbai,79341.0
Thomas Behl,56.0,,82824.0
Qasim Nair,22.0,Delhi,
Dayamai Solanki,,Mumbai,83133.0
Unnati Nair,40.0,Mumbai,78047.0
Dhriti Sathe,32.0,Delhi,26519.0
,60.0,,77726.0
Ishwar Loyal,57.0,Mumbai,
,,Mumbai,75561.0
Nihal Nigam,,Mumbai,
Ubika Dar,52.0,Delhi,49205.0
Ishaan Manne,,,40317.0
Aayush Dave,52.0,Mumbai,30914.0
Jagvi Bansal,24.0,Mumbai,
Eta Ganesh,34.0,,20873.0
Vamakshi Batta,36.0,Mumbai,
,21.0,Mumbai,84369.0
Ethan Sangha,20.0,,77451.0
Mahika Krish,65.0,Mumbai,80752.0
Triya Loke,42.0,,
Bimala Chadha,,,
Pranav Bhatia,65.0,Delhi,
Pushti Chowdhury,,Mumbai,34204.0
Chanakya Sibal,63.0,,
Yug Issac,51.0,Delhi,67187.0
Kevin Kalita,64.0,,98749.0
Baljiwan Bajwa,51.0,,45395.0
Amara Wadhwa,36.0,,
Quincy Chandran,18.0,,
Megha Samra,67.0,,29701.0
Ronith Prabhu,57.0,,32215.0
Chakradev More,29.0,Delhi,
Lucky Venkataraman,45.0,,
Warjas Dutta,30.0,Mumbai,
Mitesh Toor,54.0,Mumbai,
Tarak Narasimhan,59.0,Mumbai,
Gagan Garg,49.0,Delhi,97650.0
Veer Pau,20.0,Mumbai,
Bhavna Bakshi,28.0,Delhi,
Rishi Dara,28.0,Mumbai,45713.0
Nihal Ravel,57.0,Mumbai,21837.0
Upasna Lad,18.0,,
Dhruv Bhakta,25.0,,61913.0
Neha Cheema,45.0,Mumbai,52689.0
,34.0,Mumbai,
Kai Khosla,34.0,,49790.0
Yatin Anne,65.0,Mumbai,
Veer Chaudhary,21.0,,88030.0
Tejas Banik,70.0,,96310.0
Aarini Babu,56.0,Delhi,
,56.0,Delhi,
Balveer Dube,66.0,Delhi,
Ishita Ahuja,33.0,Mumbai,82092.0
Jeevika Khalsa,,,
,,,
Jhalak Nagar,44.0,,52744.0
Chakradhar Peri,33.0,Mumbai,
Ekavir Ram,61.0,,
Hemangini Dutta,,Delhi,
Max Sanghvi,64.0,Delhi,
Vritti Vasa,19.0,Delhi,
Harrison Uppal,29.0,,
Bahadurjit Parmer,,Mumbai,
Vrinda Agarwal,42.0,Delhi,87602.0
Chatura Walia,,Mumbai,
Rohan Chadha,48.0,Delhi,25739.0
Aditya Rajan,63.0,Delhi,21232.0
Wriddhish Baria,65.0,Mumbai,
Vidhi Barman,43.0,Delhi,
Saanvi Date,40.0,Delhi,75870.0
Jason Saraf,,,
Rachana Hegde,31.0,Mumbai,
,31.0,Mumbai,
Daksha Sem,39.0,Mumbai,46482.0
Balendra Mishra,20.0,,
,28.0,,
Damini Mani,21.0,Mumbai,53032.0
Aarini Prasad,52.0,Mumbai,
Elijah Hayer,44.0,Delhi,
Nathan Kanda,48.0,,23240.0
,19.0,Delhi,50254.0
Bhavini Bajwa,30.0,,
Krishna Lal,58.0,Mumbai,92625.0
Oscar Tella,19.0,Mumbai,
Chanakya Soni,53.0,Mumbai,
Aachal Gola,34.0,Mumbai,
Aradhana Menon,48.0,Delhi,
Champak Nadig,24.0,Mumbai,42700.0
,48.0,,
Bhavika Shroff,33.0,Delhi,
Frederick Saha,36.0,Delhi,
Dakshesh Bajaj,60.0,Mumbai,20958.0
Aadi Mane,,Delhi,21530.0
Chakradhar Keer,24.0,,
Ranveer Tak,33.0,Mumbai,
Osha Prabhu,60.0,Mumbai,
Timothy Dhaliwal,46.0,Mumbai,82131.0
Sachi Ganguly,43.0,,
Jacob Venkataraman,22.0,Mumbai,
Meera Pal,35.0,Delhi,
,36.0,Mumbai,
Manbir Dar,56.0,Mumbai,77041.0
,36.0,Mumbai,
Ekanta Bhat,,,
Daksh Bail,50.0,,
Charan Parekh,31.0,,
Nicholas Narayanan,65.0,Delhi,40743.0
Qasim Krish,34.0,Mumbai,29320.0
Bakhshi Mander,18.0,,44946.0
Yuvraj Purohit,42.0,,67765.0
Harsh Deo,52.0,Mumbai,
Zansi Chatterjee,,,58272.0
Balhaar Mani,42.0,Delhi,67220.0
Dakshesh Salvi,32.0,Mumbai,
Kalpit Balasubramanian,26.0,Mumbai,
Indira Nayar,44.0,Mumbai,33727.0
,39.0,Delhi,35006.0
Dalaja Edwin,20.0,Mumbai,
David Borah,28.0,,
Widisha Chakraborty,24.0,Mumbai,
Qarin Wagle,,Delhi,
Frado Goyal,60.0,,
Anya Sinha,45.0,,
Tanay Manda,,Mumbai,76108.0
Yutika Mahal,47.0,Delhi,
Isaiah Kapur,45.0,,
Dhriti Raval,33.0,Mumbai,
Eiravati Halder,49.0,Delhi,73129.0
Eta Grewal,67.0,,
Ikbal Narula,47.0,,
Hemangini Sani,,Mumbai,
Kamya Dhar,48.0,,
,58.0,,93039.0
Tripti Karan,62.0,,83357.0
,55.0,,
Gaurangi Kunda,45.0,Delhi,30796.0
Sanya Sen,55.0,Delhi,38521.0
Charvi Sami,32.0,Delhi,
Ishanvi Khosla,67.0,Delhi,
Hredhaan Tiwari,68.0,,64328.0
Jagdish Choudhury,39.0,Delhi,85590.0
Netra Dara,59.0,Mumbai,
Darpan Bhatti,68.0,Delhi,29840.0
Kavya Shan,48.0,Delhi,47589.0
Vasana Dasgupta,,,58122.0
Zayan Samra,27.0,Delhi,
,54.0,Mumbai,
Yashica Mallick,48.0,Mumbai,68582.0
Lakshmi Ramachandran,58.0,,29152.0
Wishi Biswas,46.0,Delhi,28035.0
Vaishnavi Atwal,49.0,,46035.0
,51.0,Mumbai,
Rachit Verma,56.0,Delhi,91801.0
,,Mumbai,35528.0
Aadhya Madan,57.0,,
,49.0,,39243.0
Udant Deshpande,40.0,Delhi,
Christopher Saha,56.0,,
Daniel Borra,64.0,Delhi,
Upadhriti Parmar,33.0,,34852.0
Neel Bains,39.0,Delhi,27766.0
Niharika Handa,47.0,Delhi,25510.0
,70.0,Mumbai,
,42.0,Mumbai,
Kabir Sarna,45.0,Mumbai,
Hitesh Sinha,69.0,Mumbai,24898.0
Wakeeta Garde,23.0,Delhi,43731.0
Hiral Babu,41.0,Delhi,
Unnati Sood,58.0,Mumbai,76507.0
Chavvi Dutt,20.0,,79494.0
Zilmil Gulati,,Mumbai,95818.0
Wridesh Prabhu,25.0,Delhi,43714.0
Yashawini Ramachandran,56.0,,
Keya Pillai,19.0,Delhi,62465.0
Naksh Bail,29.0,,33165.0
Anamika Majumdar,50.0,Delhi,
Benjamin Kurian,58.0,Mumbai,
Brinda Goyal,43.0,Mumbai,36783.0
Samarth Kapadia,55.0,Delhi,78365.0
Nilima Rana,36.0,,54521.0
Yug Naidu,65.0,,
Zashil Bakshi,65.0,Delhi,50716.0
,23.0,Delhi,36633.0
Sathvik Sidhu,,Mumbai,
Waida Gokhale,28.0,Delhi,99452.0
Anirudh Sunder,20.0,Mumbai,
Avni Baria,54.0,Delhi,76762.0
Lakshit Kibe,24.0,Mumbai,
Ucchal Bhat,24.0,Mumbai,
Chakradhar Baria,67.0,Mumbai,
Ishani Dixit,37.0,Mumbai,
Zilmil Sahota,38.0,,57777.0
Ekbal Varughese,61.0,,
,35.0,Delhi,
Ubika Bassi,36.0,,57562.0
Gopal Khare,37.0,Mumbai,31468.0
Keya Wagle,45.0,,
Zaitra Mohan,70.0,Mumbai,
Widisha Mittal,44.0,Mumbai,23037.0
Chandresh Rajan,33.0,Delhi,63023.0
Damini Zacharia,62.0,Mumbai,
Chakrika Agate,43.0,,
Bimala Ahuja,,Mumbai,25309.0
Chakradev Dhar,53.0,Mumbai,
Anmol Vohra,28.0,Delhi,87183.0
Darsh Batta,41.0,,39215.0
Gaurav Baria,34.0,Delhi,
Krishna Mistry,55.0,Delhi,21349.0
Chasmum Lala,49.0,Delhi,22458.0
Faris Anne,67.0,,
,58.0,,55129.0
Mitali Barad,30.0,Mumbai,81972.0
,53.0,Mumbai,20946.0
Mitali Gola,20.0,,
Omaja Nagi,65.0,Delhi,
Chandran Varughese,35.0,,71581.0
Qabil Din,,Mumbai,37398.0
Kavya Varma,38.0,Mumbai,79566.0
Upasna Sekhon,,Delhi,70103.0
Ria Manne,31.0,,23143.0
Hemangini Badami,68.0,Mumbai,34352.0
Aarna Kakar,60.0,,46773.0
Jack Sawhney,50.0,Delhi,33248.0
,39.0,Mumbai,
Waida Soni,66.0,Delhi,30561.0
Jeevika Muni,33.0,Delhi,
Laban Purohit,41.0,Mumbai,
Jacob Tara,49.0,,
Zansi Shenoy,28.0,Mumbai,22384.0
Oeshi Varkey,18.0,Mumbai,92032.0
Pahal Bansal,,Mumbai,
Hritik Tripathi,50.0,,73954.0
Yagnesh Saha,23.0,,
Harrison Sharma,27.0,Delhi,72925.0
Yashawini Chhabra,30.0,Delhi,
Hamsini Tara,55.0,Delhi,56658.0
Ekta Banerjee,59.0,Delhi,29469.0
Janaki Sastry,,,77383.0
Upadhriti Seth,57.0,,65992.0
Joshua Chatterjee,42.0,Mumbai,43145.0
Darika Contractor,36.0,Mumbai,49804.0
Ladli Venkatesh,42.0,Delhi,57252.0
Ethan Khalsa,44.0,,67728.0
Ekalinga Hari,38.0,Delhi,28978.0
Keya Gupta,24.0,,
Oscar Menon,23.0,Delhi,
,43.0,,
Pratyush Ratti,63.0,,40767.0
Dakshesh Sunder,37.0,,90859.0
Keya Ramesh,68.0,Mumbai,33461.0
Samesh Dixit,67.0,Delhi,
Tripti Balan,24.0,,90825.0
Faqid Subramanian,44.0,,48837.0
Krish Cheema,23.0,Mumbai,67742.0
Kala Sabharwal,41.0,Mumbai,65200.0
,34.0,,
Ria Raja,26.0,,20312.0
Siya Kapadia,37.0,Mumbai,20360.0
Daksh Venkataraman,48.0,,44170.0
,65.0,,89716.0
,49.0,Delhi,
Amol Bir,21.0,,
Udyati Agarwal,19.0,Delhi,
Odika Chahal,,Mumbai,31343.0
Timothy Chand,22.0,Mumbai,67986.0
Kavya Jhaveri,42.0,,
Advaith Rout,69.0,Delhi,
Indali Sastry,,,
Ridhi Mahal,27.0,,69229.0
Aashi Bhargava,38.0,Delhi,
